,Unnamed: 0,id,displayName
592,24,3788872@ft.fyre.co,Stockpicker72
600,32,4693848@ft.fyre.co,InterestedObserver
605,37,6261913@ft.fyre.co,Baedeker
618,50,9614943@ft.fyre.co,DrWho
620,0,10272195@ft.fyre.co,plink
626,6,11207056@ft.fyre.co,BreakfastButty
627,7,11665219@ft.fyre.co,bob
628,8,11730585@ft.fyre.co,bastiatfan
630,10,11938752@ft.fyre.co,Mark
632,12,11978908@ft.fyre.co,goucho
635,15,12314807@ft.fyre.co,noname
636,16,12444867@ft.fyre.co,Patrick Bateman
644,24,17858@ft.fyre.co,David205301
655,35,4574944@ft.fyre.co,Rebel
662,42,6467266@ft.fyre.co,marabut
663,43,6746821@ft.fyre.co,GIEconomist
665,45,8248523@ft.fyre.co,FWI
673,0,10176399@ft.fyre.co,vintagelilly
682,9,3344494@ft.fyre.co,New Hill
685,12,5019768@ft.fyre.co,tierras altas
692,19,8424663@ft.fyre.co,Charles.Smyth
693,20,8729535@ft.fyre.co,No free lunch
697,0,10290849@ft.fyre.co,Kordian
701,4,11670380@ft.fyre.co,James_Rose
702,5,11981550@ft.fyre.co,Drew
708,11,3302851@ft.fyre.co,David Spiez
721,24,6464623@ft.fyre.co,crack
726,29,9151687@ft.fyre.co,mr osato
729,0,12362582@ft.fyre.co,Yan
737,8,8652744@ft.fyre.co,D'Lis
740,1,4840225@ft.fyre.co,Pacific Sparkler
741,0,11994245@ft.fyre.co,TennysonRoach
743,0,3683807@ft.fyre.co,RolftheGanger
748,1,3153084@ft.fyre.co,rageofreason
761,2,12248626@ft.fyre.co,Iknowfuckall
762,3,12420922@ft.fyre.co,Japan Story
763,4,12449057@ft.fyre.co,j.Stalin
766,7,289120@ft.fyre.co,RichG in Virginia
774,1,10072985@ft.fyre.co,Bulgarian
785,12,12081212@ft.fyre.co,Paddington
798,25,400083@ft.fyre.co,pps
820,1,10514566@ft.fyre.co,thmak
822,3,11724015@ft.fyre.co,cool
824,0,1507222@ft.fyre.co,dr1275
834,5,12434524@ft.fyre.co,Dave
850,21,6435234@ft.fyre.co,Francesco_Nicoli
853,24,8067800@ft.fyre.co,Xardos
859,0,11636882@ft.fyre.co,Drew
872,12,12059810@ft.fyre.co,ImaBeliever
873,13,12331113@ft.fyre.co,Pseudonym
875,15,12420233@ft.fyre.co,lmkm
876,16,12423419@ft.fyre.co,palface
878,18,1467701@ft.fyre.co,Wee Shing Lee
889,29,5052155@ft.fyre.co,Haav
895,35,7198338@ft.fyre.co,Jocelyn Alquitela
899,39,7779644@ft.fyre.co,Global Citizen
905,45,9242663@ft.fyre.co,San
906,46,9391048@ft.fyre.co,Beverly Hills
909,49,9780625@ft.fyre.co,Henry Winn
911,51,9857635@ft.fyre.co,Lsy
913,0,10341732@ft.fyre.co,f54yeh
916,3,10932878@ft.fyre.co,Stakhanovite
917,4,11458642@ft.fyre.co,fidobite
929,16,3425183@ft.fyre.co,Rocinante
952,39,7764424@ft.fyre.co,JMWinPR
957,44,9370683@ft.fyre.co,ramirez51
959,46,9914157@ft.fyre.co,bobthemoron
977,16,3860578@ft.fyre.co,AngloAussie
992,31,9239439@ft.fyre.co,Francesco
993,32,9523513@ft.fyre.co,The histoty says
997,0,10241178@ft.fyre.co,The Blog Fodder
999,2,10926117@ft.fyre.co,Rahvalod
1002,5,11651269@ft.fyre.co,UncleM
1009,12,3695917@ft.fyre.co,Ukrainian
1020,23,7419048@ft.fyre.co,asterix
1024,27,8967998@ft.fyre.co,Craigo B
1032,3,10342093@ft.fyre.co,Максим
1033,4,10383204@ft.fyre.co,Alexander Alexeev
1047,18,11466381@ft.fyre.co,KalST
1053,24,12033460@ft.fyre.co,romeo
1054,25,12219962@ft.fyre.co,financial
1066,37,293567@ft.fyre.co,Bulgarian
1116,0,12388517@ft.fyre.co,nicksaget
1117,1,12417495@ft.fyre.co,NthrnNYker55
1129,7,12098432@ft.fyre.co,Caro
1149,27,7937328@ft.fyre.co,"England, where did it go wrong"
1156,34,9740923@ft.fyre.co,Willilam Dunkerley
1175,4,12413247@ft.fyre.co,GEORGI CHINKOV 29 LEADINGINDICATORS.YOLASITE.COM
1177,6,16033@ft.fyre.co,JamesB
1180,9,294875@ft.fyre.co,White Rabbit
1191,5,12408999@ft.fyre.co,zecarioca
1195,9,3525985@ft.fyre.co,Coldfusion
1199,13,5313081@ft.fyre.co,DC
1211,5,12046880@ft.fyre.co,Cossack
1221,15,5657302@ft.fyre.co,Barnacle Bill
1243,5,11141399@ft.fyre.co,imelati
1244,6,11325829@ft.fyre.co,Liam3851
1248,10,11802760@ft.fyre.co,petros diveris
1250,12,1421772@ft.fyre.co,Athens resident
1255,17,199068@ft.fyre.co,cevers
1260,22,3120938@ft.fyre.co,Ye olde sweetie shoppe
1266,28,3638300@ft.fyre.co,jacarojohn
1268,30,3735737@ft.fyre.co,JusticeLeague
1271,33,3895826@ft.fyre.co,eddie reader
1276,38,4233226@ft.fyre.co,Ulysses
1278,40,4409443@ft.fyre.co,Argonaute
1283,45,4852225@ft.fyre.co,Sabin
1296,58,8310445@ft.fyre.co,40273408
1302,64,9648886@ft.fyre.co,LongestEverPseudonym
1305,2,10543075@ft.fyre.co,True Guru
1309,6,11098961@ft.fyre.co,Petr
1311,8,11391249@ft.fyre.co,cameron
1312,9,11457419@ft.fyre.co,Mad Greek
1315,12,11650702@ft.fyre.co,Abelardo Jurema
1317,14,11957357@ft.fyre.co,Teoden
1322,19,230234@ft.fyre.co,Bingo688
1334,31,4650830@ft.fyre.co,Sunny Day
1346,43,7173513@ft.fyre.co,Sergy
1352,49,8023204@ft.fyre.co,smokeing
1354,51,8327932@ft.fyre.co,ekfuture
1356,53,9006502@ft.fyre.co,At HK Brit
1365,3,11619872@ft.fyre.co,Stevie Brown
1366,4,12406043@ft.fyre.co,ggbufon
1367,5,1416958@ft.fyre.co,silverbug
1369,7,5825899@ft.fyre.co,LOIR
1372,0,10380876@ft.fyre.co,Mulgrave
1373,1,10471236@ft.fyre.co,cauchy error
1374,2,10529434@ft.fyre.co,jakey
1381,9,11120259@ft.fyre.co,Naivety
1382,10,11212632@ft.fyre.co,TGC
1384,12,11382467@ft.fyre.co,Gantela
1387,15,11504639@ft.fyre.co,Nick_
1388,16,11659734@ft.fyre.co,cm90
1389,17,11688633@ft.fyre.co,Arekusei
1399,27,167597@ft.fyre.co,ccw
1403,31,289176@ft.fyre.co,Longview
1407,35,3183383@ft.fyre.co,Dan from Canada
1421,49,3593772@ft.fyre.co,popeye
1430,58,41031@ft.fyre.co,iviking
1432,60,4529714@ft.fyre.co,Viator
1450,78,7050799@ft.fyre.co,Friend
1452,80,7288916@ft.fyre.co,Dorazio
1455,83,7644589@ft.fyre.co,RPW
1464,92,8809200@ft.fyre.co,ronnieo
1466,94,9136103@ft.fyre.co,Smith
1472,100,9885552@ft.fyre.co,Taty
1479,6,12398393@ft.fyre.co,ohyessiricanboogie
1497,24,6824191@ft.fyre.co,s.rimschi
1520,16,3412753@ft.fyre.co,Wriggley
1527,23,3918046@ft.fyre.co,Lonestar
1544,40,8304641@ft.fyre.co,Nyamhappy
1553,3,11190116@ft.fyre.co,Apletnew
1557,7,11956899@ft.fyre.co,Thames
1558,8,12035985@ft.fyre.co,Oleg
1575,25,9561613@ft.fyre.co,Rustem
1577,0,10078163@ft.fyre.co,Vercors
1579,2,10702203@ft.fyre.co,Franz Joseph
1585,8,205750@ft.fyre.co,vandenmuyzenberg
1603,26,9733252@ft.fyre.co,-jswift
1604,27,9915931@ft.fyre.co,dc-observer
1606,1,11808413@ft.fyre.co,"Donkey Lips, Esq."
1630,3,11085787@ft.fyre.co,J
1640,13,4692821@ft.fyre.co,Der Beobachter
1652,5,10914573@ft.fyre.co,ah beng sxi
1654,7,11653312@ft.fyre.co,Mancorner
1662,15,12328716@ft.fyre.co,Monty
1681,34,5115853@ft.fyre.co,Jurgen
1684,37,6642005@ft.fyre.co,CAS2005
1710,9,11928090@ft.fyre.co,PsychoMum
1711,10,12378312@ft.fyre.co,enlightened
1725,24,3127908@ft.fyre.co,AllSaints
1738,37,4759848@ft.fyre.co,boat in rough sea
1759,58,6886997@ft.fyre.co,Joe Citizen
1761,60,7173833@ft.fyre.co,John Hansen
1762,61,7245634@ft.fyre.co,unpaidpundit
1764,63,7273771@ft.fyre.co,horshamtim
1772,71,7928134@ft.fyre.co,German industrialist
1773,72,8203780@ft.fyre.co,brinkley4
1774,73,8263632@ft.fyre.co,Popsiq
1782,3,11310718@ft.fyre.co,BREAKTHROUGH ENERGY ADVOCATE
1785,6,12218988@ft.fyre.co,Stately
1796,17,3903744@ft.fyre.co,Dave from Lakestay
1798,19,4783142@ft.fyre.co,atoast2trading
1805,26,6286548@ft.fyre.co,The Ulsterman
1815,36,8380145@ft.fyre.co,"Get out, quick!"
1816,37,8432511@ft.fyre.co,nepacific
1827,1,10444657@ft.fyre.co,AttentiveReader Supporter
1838,12,11968033@ft.fyre.co,LowRateJunkie
1840,14,12384591@ft.fyre.co,Nikolay
1841,15,12443061@ft.fyre.co,DalviqCash
1847,21,3090356@ft.fyre.co,Dr JR
1848,22,3394784@ft.fyre.co,Nicolo Weiss
1860,34,6543915@ft.fyre.co,jlaspence
1863,37,7435865@ft.fyre.co,Mike
1872,1,10014689@ft.fyre.co,pgy001
1873,2,10393260@ft.fyre.co,Cambridge379
1880,9,11580045@ft.fyre.co,German here.
1890,19,3083596@ft.fyre.co,jonp
1906,35,5432986@ft.fyre.co,metternich
1910,39,6394282@ft.fyre.co,hetaele
1925,54,9981967@ft.fyre.co,AK
1927,1,11958904@ft.fyre.co,Italian guy
1928,2,12344994@ft.fyre.co,Tapani Talo - Architect
1935,9,5442228@ft.fyre.co,faster
1936,10,6179553@ft.fyre.co,cc3651
1956,17,12119780@ft.fyre.co,DexterGreen22
1960,21,190730@ft.fyre.co,imgr101
1966,27,3386874@ft.fyre.co,vmitchell
1973,34,4467154@ft.fyre.co,Captain Vancouver
1989,50,9562490@ft.fyre.co,prastagus
1990,51,9575269@ft.fyre.co,sam321
2009,8,12361507@ft.fyre.co,Phineas
2030,29,7234005@ft.fyre.co,jcmFTnotes
2039,0,10066721@ft.fyre.co,delia ruhe
2043,4,11201765@ft.fyre.co,Wastoid
2047,8,1232934@ft.fyre.co,houghtie
2049,10,12488449@ft.fyre.co,JustHere
2079,4,11189725@ft.fyre.co,NorCA54
2098,23,3593184@ft.fyre.co,JontyTuffin
2143,17,3358542@ft.fyre.co,AsiaInvestor
2148,22,3727019@ft.fyre.co,younger statesman
2157,31,5291347@ft.fyre.co,jutsie
2175,0,10209573@ft.fyre.co,ddmp
2195,20,1480572@ft.fyre.co,marben100
2207,32,4134834@ft.fyre.co,Bagehot
2222,47,8284776@ft.fyre.co,Marion
2236,4,12289911@ft.fyre.co,NATO
2262,30,6345812@ft.fyre.co,tagarev
2280,3,10933025@ft.fyre.co,Siberiano
2293,16,4202055@ft.fyre.co,FTAnalysis
2303,26,8407773@ft.fyre.co,Sandy
2305,28,8642557@ft.fyre.co,type568
2308,31,9150373@ft.fyre.co,Boris
2315,0,10946266@ft.fyre.co,Evergreen
2316,1,11879643@ft.fyre.co,robertson
2318,3,3466717@ft.fyre.co,DelveDeeper
2343,10,272468@ft.fyre.co,Miles Willcod
2344,11,3100198@ft.fyre.co,Tokyo Adam
2346,13,3224003@ft.fyre.co,abpanov
2347,14,3420959@ft.fyre.co,lemberger28
2358,25,7854804@ft.fyre.co,blue-and-yellow
2363,30,9508187@ft.fyre.co,Grad
2366,2,10444380@ft.fyre.co,thecrock
2367,3,10595097@ft.fyre.co,Tribaldovas
2376,12,11474003@ft.fyre.co,Snid
2384,20,12137606@ft.fyre.co,EnronHubbard
2394,30,236485@ft.fyre.co,rosebud
2415,51,6836475@ft.fyre.co,TB
2429,1,1039491@ft.fyre.co,Orson Ryder
2435,7,12281555@ft.fyre.co,adriaan luijk
2469,1,10273893@ft.fyre.co,ABC123
2470,2,10341386@ft.fyre.co,lagerlof
2481,13,12058689@ft.fyre.co,Evgeny
2483,15,1432755@ft.fyre.co,Archipelago
2488,20,3118710@ft.fyre.co,raimundo
2496,28,4821803@ft.fyre.co,Dr. EURO
2499,31,53624@ft.fyre.co,"Richard Milne, FT"
2521,1,10638163@ft.fyre.co,true blue
2534,3,10749090@ft.fyre.co,oakwood
2543,12,12339219@ft.fyre.co,Bonkim
2570,39,6436541@ft.fyre.co,S P
2571,40,6756680@ft.fyre.co,Bill Thornhill @ The Cover
2572,41,6865979@ft.fyre.co,Portia2708
2573,42,7196685@ft.fyre.co,GeorgeReier
2578,47,7988386@ft.fyre.co,Elvy
2580,49,8620111@ft.fyre.co,observer
2598,9,10941077@ft.fyre.co,salvator
2599,10,10942164@ft.fyre.co,Epstein's Mother
2604,15,11554414@ft.fyre.co,Spackledgoat
2611,22,260028@ft.fyre.co,"Moira Duncan, FT"
2615,26,3673921@ft.fyre.co,Soledad19
2620,31,4099948@ft.fyre.co,renascent
2621,32,4253053@ft.fyre.co,Michael 149
2623,34,4455311@ft.fyre.co,R_Clayton
2626,37,4881119@ft.fyre.co,HansN
2628,39,549002@ft.fyre.co,Doc
2633,44,604601@ft.fyre.co,Johnmac69
2637,48,7046357@ft.fyre.co,Johan Andersson
2638,49,725847@ft.fyre.co,braindamage
2646,57,8680001@ft.fyre.co,Sormovich
2659,5,12255854@ft.fyre.co,Y Pinimyu
2660,6,12335252@ft.fyre.co,stargazzn
2661,7,12337355@ft.fyre.co,Let'sDance
2673,19,4857832@ft.fyre.co,Jan1975
2687,2,12240731@ft.fyre.co,forman
2690,5,9980519@ft.fyre.co,Oxonian
2710,17,11834903@ft.fyre.co,NDW
2714,21,1194251@ft.fyre.co,David Tallboys
2715,22,11967822@ft.fyre.co,Chinese
2716,23,12009912@ft.fyre.co,BL
2719,26,12115755@ft.fyre.co,Monica Miller
2722,29,1258222@ft.fyre.co,teresa lehovd
2745,52,3341400@ft.fyre.co,E Pluribus Unum
2754,61,4125268@ft.fyre.co,Palnatoke
2767,74,5184899@ft.fyre.co,Ilya
2780,87,7102881@ft.fyre.co,Goffy
2790,97,8239415@ft.fyre.co,JeffK
2792,99,8299193@ft.fyre.co,AlfaCenturi
2796,103,8561691@ft.fyre.co,islam
2802,109,9131838@ft.fyre.co,WYY6
2804,111,9333936@ft.fyre.co,MWD
2813,0,11602912@ft.fyre.co,The Graduate
2824,11,7717753@ft.fyre.co,gipe
2826,13,7904068@ft.fyre.co,ps888
2827,14,9330649@ft.fyre.co,Fantomas
2828,0,10146712@ft.fyre.co,Injun
2831,3,10291054@ft.fyre.co,Jimbolism
2833,5,10513428@ft.fyre.co,Karol Czenko
2835,7,10954328@ft.fyre.co,caaps2
2838,10,11383013@ft.fyre.co,Haakon von Lengsfeld
2840,12,11651789@ft.fyre.co,Hoya
2842,14,11696936@ft.fyre.co,Lukasz Huminiecki
2843,15,11800550@ft.fyre.co,Max
2844,16,11835287@ft.fyre.co,brylcream
2845,17,11850939@ft.fyre.co,Winston
2847,19,12332367@ft.fyre.co,Luke
2872,44,4225336@ft.fyre.co,avid
2873,45,4798499@ft.fyre.co,Northern observer
2881,53,6451828@ft.fyre.co,Natural Outswing
2886,58,7304802@ft.fyre.co,fact7
2893,65,7825872@ft.fyre.co,Jiri Klouda
2896,68,7968420@ft.fyre.co,russianintheus
2904,76,9216785@ft.fyre.co,Social Scientist
2905,77,9218049@ft.fyre.co,Vladimir
2909,81,9752824@ft.fyre.co,Sana
2919,7,3270318@ft.fyre.co,gergely.voros
2923,11,6797431@ft.fyre.co,Terrence Tsang
2926,1,12329402@ft.fyre.co,fhd4
2927,2,4079207@ft.fyre.co,backpfeifengesicht
2934,1,3584481@ft.fyre.co,Keyahaf
2950,7,11166433@ft.fyre.co,Fafhrd
2953,10,11547353@ft.fyre.co,Whocares
2957,14,12128557@ft.fyre.co,Gucio Smucio
2962,19,1531132@ft.fyre.co,snoopyzeus
2966,23,198149@ft.fyre.co,Brit in Germany
2968,25,218657@ft.fyre.co,Vytautas Ramonaitis
2977,34,4727049@ft.fyre.co,elliot nordquist
2995,52,7354598@ft.fyre.co,Jeffhksar
2996,53,7426911@ft.fyre.co,Stanley
2997,54,7488554@ft.fyre.co,Caroline H.
3003,60,8164152@ft.fyre.co,Lex A.
3019,5,4596142@ft.fyre.co,OneMoreBrickInTheWall
3020,6,4656@ft.fyre.co,Tony Tassell
3034,11,11115076@ft.fyre.co,xmen
3037,14,11905610@ft.fyre.co,yihaoooo
3042,19,12327980@ft.fyre.co,eddie123
3046,23,1486557@ft.fyre.co,Vladimir Signorelli
3047,24,1491747@ft.fyre.co,realist
3067,44,5197212@ft.fyre.co,pluto
3070,47,6307029@ft.fyre.co,MonetaryPerspectives.com
3073,50,7527719@ft.fyre.co,mergui1205
3074,51,7554852@ft.fyre.co,joseph belbruno 1
3079,56,8176965@ft.fyre.co,ANON
3080,57,8373938@ft.fyre.co,Cincinnatus
3086,63,9419937@ft.fyre.co,RR
3101,2,10395220@ft.fyre.co,DdF
3102,3,10483061@ft.fyre.co,Cyrus
3105,6,11228015@ft.fyre.co,FB74
3107,8,11534979@ft.fyre.co,fiddlesticks
3109,10,11701742@ft.fyre.co,Lusitanian
3114,15,12328565@ft.fyre.co,Moosa
3115,16,130398@ft.fyre.co,kb1
3128,29,3195011@ft.fyre.co,Cedric_VDB
3130,31,3287495@ft.fyre.co,Do Androids Dream
3132,33,3386857@ft.fyre.co,Generalist
3135,36,3531620@ft.fyre.co,Arthur Langhorne
3144,45,4753649@ft.fyre.co,jarame
3151,52,5358122@ft.fyre.co,guiliani1
3158,59,6113277@ft.fyre.co,Dannie
3159,60,6142194@ft.fyre.co,John Ms
3164,65,6971488@ft.fyre.co,rmirta
3165,66,7071877@ft.fyre.co,Anonymous
3171,72,8532455@ft.fyre.co,tst
3174,75,8992475@ft.fyre.co,JohnnyBravo
3176,77,9370602@ft.fyre.co,nicantonhk
3178,79,9432136@ft.fyre.co,Black and Blue Aurora
3180,81,96540@ft.fyre.co,moocher
3181,82,9767969@ft.fyre.co,The North C
3182,83,9956836@ft.fyre.co,Just curious...
3183,0,10680133@ft.fyre.co,vladlenm
3197,1,10490477@ft.fyre.co,r
3200,4,11928347@ft.fyre.co,Mercador
3202,6,11974310@ft.fyre.co,TobinQ
3224,0,10247981@ft.fyre.co,bearscub
3241,17,4032950@ft.fyre.co,meejaboy
3243,19,4764079@ft.fyre.co,4764079London
3245,21,5470722@ft.fyre.co,Outer Mongolia
3249,25,5905653@ft.fyre.co,Itoro
3254,1,12183162@ft.fyre.co,nthrnNYker
3256,3,8188772@ft.fyre.co,Jack Daniels
3267,10,11503754@ft.fyre.co,Userdude
3269,12,12236596@ft.fyre.co,Suffolk Engineer
3270,13,12252339@ft.fyre.co,GwydionM
3271,14,12273448@ft.fyre.co,Olexa
3274,17,1528658@ft.fyre.co,Moneymarket
3277,20,184205@ft.fyre.co,DanK
3279,22,21022@ft.fyre.co,urbanbeaver
3285,28,3544200@ft.fyre.co,Nicecupoftea
3286,29,3562820@ft.fyre.co,GS
3300,43,7236183@ft.fyre.co,LGodena
3301,44,7353203@ft.fyre.co,Louis Godena
3305,48,8213461@ft.fyre.co,JS28
3309,52,9498925@ft.fyre.co,Eaglewing
3320,9,12248569@ft.fyre.co,Gabi Costac
3321,10,12248605@ft.fyre.co,Alexandru
3322,11,12248611@ft.fyre.co,James D.
3323,12,12248617@ft.fyre.co,Maria L.
3324,13,12248755@ft.fyre.co,Concerned European Citizen
3327,16,3143752@ft.fyre.co,antius
3330,19,3581999@ft.fyre.co,Beto
3332,21,3801258@ft.fyre.co,Sergey Rukhtin
3336,25,5202242@ft.fyre.co,Derrida
3337,26,5753683@ft.fyre.co,Ilya Snopchenko
3338,27,6431988@ft.fyre.co,jeleu
3340,29,8529575@ft.fyre.co,Pseudo2012
3347,0,11144069@ft.fyre.co,Las Navas de Tolosa
3357,9,3091003@ft.fyre.co,anonymous99
3362,14,5864802@ft.fyre.co,algo
3363,15,6691794@ft.fyre.co,James Bensaude
3365,17,8067695@ft.fyre.co,Keithl
3369,1,5212538@ft.fyre.co,Dr. D
3371,0,1543428@ft.fyre.co,Starbuck11
3372,1,73917@ft.fyre.co,Jonathan Wheatley
3377,4,1418176@ft.fyre.co,Incubus
3384,11,3151420@ft.fyre.co,Zegon Swede
3392,19,4278081@ft.fyre.co,roger.exwood
3402,29,9142922@ft.fyre.co,Archerrino
3403,30,95670@ft.fyre.co,cogarch
3406,2,11015067@ft.fyre.co,John Selden
3407,3,11932754@ft.fyre.co,Abraham
3409,5,12106931@ft.fyre.co,anonym
3410,6,12109007@ft.fyre.co,Marx Was Right
3411,7,12116825@ft.fyre.co,Collinator
3417,13,3510725@ft.fyre.co,Nick Carraway
3419,15,3655444@ft.fyre.co,pete
3432,0,11121497@ft.fyre.co,lape2002
3434,2,4519100@ft.fyre.co,Saccrimoni
3439,0,11270639@ft.fyre.co,Observer14
3446,1,11778729@ft.fyre.co,Oaks
3447,2,12079065@ft.fyre.co,bmw
3451,6,6541761@ft.fyre.co,bob773
3452,7,7999572@ft.fyre.co,Peter
3454,0,11088056@ft.fyre.co,Professor Petluira
3455,1,3183567@ft.fyre.co,Birdwatch
3459,0,10470804@ft.fyre.co,EasierSaidThanDone
3460,1,1053@ft.fyre.co,"Adam Jones, FT"
3464,5,12059696@ft.fyre.co,Vanka-durachok
3470,11,1535379@ft.fyre.co,FrankM
3478,19,3104352@ft.fyre.co,Europefirst
3486,27,3726378@ft.fyre.co,Intermalchik
3488,29,377227@ft.fyre.co,fairleft
3489,30,3828285@ft.fyre.co,Alfabetic
3494,35,430557@ft.fyre.co,MacWhir
3497,38,5549826@ft.fyre.co,NaughtyLuvJungle
3500,41,5994165@ft.fyre.co,Slavjanin
3508,49,7859002@ft.fyre.co,chelseabranch
3519,60,9796916@ft.fyre.co,Gallanzi_1
3520,61,9889295@ft.fyre.co,sq
3523,2,12021646@ft.fyre.co,Alex K.
3525,0,1153748@ft.fyre.co,"Neil O'Sullivan, FT"
3526,1,11967953@ft.fyre.co,Sue Grobb
3527,0,10004869@ft.fyre.co,PISM
3529,2,11256380@ft.fyre.co,Maroochy
3535,8,4028776@ft.fyre.co,GirondistNYC
3546,5,9879841@ft.fyre.co,asp
3547,0,10996159@ft.fyre.co,mark
3550,3,3302309@ft.fyre.co,David from San Diego
3556,9,9485645@ft.fyre.co,alienalias
3557,0,10206562@ft.fyre.co,Genius
3564,7,11178773@ft.fyre.co,Aigerim
3565,8,11221087@ft.fyre.co,beelza
3570,13,11938864@ft.fyre.co,St
3592,35,4341051@ft.fyre.co,ray.jian512
3598,41,5925967@ft.fyre.co,JJAB
3609,52,8068849@ft.fyre.co,wolczr1
3611,54,8606054@ft.fyre.co,doosdif
3613,56,9026485@ft.fyre.co,Andrei from Belarus
3618,4,10232195@ft.fyre.co,aw68
3624,10,10463957@ft.fyre.co,MRH
3625,11,10683535@ft.fyre.co,Yurr
3628,14,10808259@ft.fyre.co,bradn
3636,22,11196338@ft.fyre.co,lotteralle
3641,27,11725595@ft.fyre.co,Average Pumpkin
3642,28,11799129@ft.fyre.co,_cashmann_12
3644,30,11835890@ft.fyre.co,infamous finances
3645,31,11854986@ft.fyre.co,Destinist
3646,32,1187@ft.fyre.co,Egil
3662,48,3085290@ft.fyre.co,Silly Billy
3665,51,3165348@ft.fyre.co,np7060
3669,55,3478308@ft.fyre.co,lmchang
3678,64,369364@ft.fyre.co,jpwkr
3687,73,4097036@ft.fyre.co,GroundCntrl2MjrTom
3694,80,4751493@ft.fyre.co,Dr A
3714,100,7518141@ft.fyre.co,???
3727,113,8226341@ft.fyre.co,Amerirusky Patriot
3732,118,8952610@ft.fyre.co,Section 8
3735,121,9373667@ft.fyre.co,Warwick
3736,122,9383406@ft.fyre.co,George
3745,3,1205892@ft.fyre.co,Tim J
3747,5,1503338@ft.fyre.co,goldbug49
3756,14,3638121@ft.fyre.co,SRG2457
3757,15,3744735@ft.fyre.co,Christopher Graeme
3776,3,3223430@ft.fyre.co,JohnPetersen
3785,0,10703459@ft.fyre.co,cossackmgmt
3786,1,10835422@ft.fyre.co,Nate
3787,2,11356212@ft.fyre.co,Chris Devonshire-Ellis
3788,3,11901120@ft.fyre.co,Lana
3791,6,8516525@ft.fyre.co,Harry C. Blaney III
3794,9,9854437@ft.fyre.co,Guy
3802,0,10335620@ft.fyre.co,Bernd
3806,4,10775569@ft.fyre.co,iZk
3808,6,10852179@ft.fyre.co,orazor
3809,7,11005655@ft.fyre.co,Siberiano
3811,9,11337414@ft.fyre.co,Mike
3822,20,3258242@ft.fyre.co,DLR
3828,26,3925776@ft.fyre.co,Albert van Marion
3830,28,4286660@ft.fyre.co,Rodica Glavan
3845,43,7338757@ft.fyre.co,Sergio
3863,3,11039854@ft.fyre.co,Bayda
3864,4,11516027@ft.fyre.co,citizen_quartet
3866,6,11784771@ft.fyre.co,SR
3867,7,11908648@ft.fyre.co,AzovSteel
3886,26,5460514@ft.fyre.co,BigDem
3896,36,9071771@ft.fyre.co,u
3899,39,9945717@ft.fyre.co,WO
3909,1,10270805@ft.fyre.co,WallStrtKnight
3910,2,10349159@ft.fyre.co,jbrockle
3913,5,10717333@ft.fyre.co,Doug
3914,6,10812740@ft.fyre.co,victormik1995
3916,8,10912244@ft.fyre.co,tteal
3917,9,11127497@ft.fyre.co,dbgfk
3921,13,11410303@ft.fyre.co,who cares
3923,15,11906328@ft.fyre.co,dmitryfrommoscow
3934,26,245442@ft.fyre.co,hippocrates
3938,30,3411907@ft.fyre.co,MRK
3947,39,4135593@ft.fyre.co,Angry-Greek
3957,49,5334056@ft.fyre.co,goenzoy
3960,52,5499049@ft.fyre.co,abesun
3968,60,7805235@ft.fyre.co,EarlyMorning
3979,71,8684555@ft.fyre.co,Helpful
3982,74,9850084@ft.fyre.co,cobstar777
3988,3,7452217@ft.fyre.co,Jimmy Mac
3994,3,11898774@ft.fyre.co,analyst2003
4004,13,8790393@ft.fyre.co,GaryAR
4007,0,11888155@ft.fyre.co,johnpenney
4016,7,10687394@ft.fyre.co,Giacomo S
4023,14,11748019@ft.fyre.co,lana3006
4024,15,11893071@ft.fyre.co,Russian
4044,35,3292880@ft.fyre.co,JabbaTheCat
4046,37,3310848@ft.fyre.co,Alex
4056,47,4068494@ft.fyre.co,M13
4063,54,4392988@ft.fyre.co,szlevi
4067,58,4938859@ft.fyre.co,Eastern European
4076,67,5719249@ft.fyre.co,Villanova
4086,77,6776201@ft.fyre.co,Petr
4087,78,7000776@ft.fyre.co,Dion
4100,91,8920427@ft.fyre.co,Ilkin A.
4102,93,9059234@ft.fyre.co,Bill Allen
4108,99,9855468@ft.fyre.co,Tatesaserareta
4127,14,11215288@ft.fyre.co,Ola
4129,16,11261456@ft.fyre.co,VSR
4136,23,11665260@ft.fyre.co,Stein
4139,26,11942856@ft.fyre.co,Lapis
4152,39,3169219@ft.fyre.co,micjon
4159,46,3449247@ft.fyre.co,Glen Littleton
4161,48,3487247@ft.fyre.co,Will
4167,54,3737771@ft.fyre.co,zimma
4173,60,4213968@ft.fyre.co,libera
4177,64,4277701@ft.fyre.co,Paul Goldt
4196,83,6032977@ft.fyre.co,AnthonyN
4199,86,6305512@ft.fyre.co,Rustem Sharipov
4215,102,7963669@ft.fyre.co,bezortzsch
4217,104,8640652@ft.fyre.co,Domser
4218,105,8917076@ft.fyre.co,SchoolDad
4220,107,9185213@ft.fyre.co,Roscoe P Coldchain
4223,110,9289957@ft.fyre.co,anon
4227,114,9571079@ft.fyre.co,2020
4229,116,9640184@ft.fyre.co,dfilshie
4238,2,10947706@ft.fyre.co,ferret
4247,11,11771983@ft.fyre.co,nicogen
4248,12,11888494@ft.fyre.co,Cary67
